id,name,yearpublished,rank,bayesaverage,average,usersrated,is_expansion,abstracts_rank,cgs_rank,childrensgames_rank,familygames_rank,partygames_rank,strategygames_rank,thematic_rank,wargames_rank
97842,"Last Will",2011,664,6.86223,7.16316,10963,0,,,,,,445,,
90419,"Airlines Europe",2011,665,6.861,7.29495,7601,0,,,,160,,420,,
406652,Compile,2024,666,6.86099,7.83964,3548,0,,15,,,,388,,
172308,"Broom Service",2015,667,6.86097,7.16954,11372,0,,,,171,,451,,
346965,"Azul: Queen's Garden",2021,668,6.8606,7.44138,6180,0,17,,,152,,,,
127398,"Legends of Andor",2012,669,6.85799,7.08455,20764,0,,,,,,,211,
163968,Elysium,2015,670,6.85795,7.18786,10152,0,,,,,,443,,
15985,"Blood Bowl: Living Rulebook",2004,671,6.85765,7.84536,3436,0,,,,,,,94,
284777,"Unmatched: Jurassic Park – InGen vs Raptors",2020,672,6.85734,8.10415,2871,0,,,,,,373,,
264055,Draftosaurus,2019,673,6.85717,7.08356,16706,0,,,,185,,,,
432,"Beat the Heat",1994,674,6.85693,6.98357,32435,0,,,,203,,,,
307305,Bullet♥︎,2021,675,6.85688,7.60601,4578,0,,,,146,,,,
206941,"First Class: All Aboard the Orient Express!",2016,676,6.85657,7.40303,5944,0,,,,,,400,,
2346,DVONN,2001,677,6.85653,7.44427,5713,0,11,,,,,,,
147949,"One Night Ultimate Werewolf",2014,678,6.85651,7.03219,30692,0,,,,,55,,,
248490,"Atlantis Rising (Second Edition)",2019,679,6.85542,7.48033,5307,0,,,,143,,408,,
221965,"The Fox in the Forest",2017,680,6.85499,7.05585,18153,0,,,,189,,,,
27173,Vikings,2007,681,6.85356,7.24093,8718,0,,,,,,435,,
341945,"La Granja: Deluxe Master Set",2023,682,6.85348,8.21499,2398,0,,,,,,336,,
133848,"Euphoria: Build a Better Dystopia",2013,683,6.85307,7.16454,11386,0,,,,,,466,,
102652,"Sentinels of the Multiverse",2011,684,6.85268,7.13316,16450,0,,,,,,,200,
4390,"Carcassonne: Hunters and Gatherers",2002,685,6.85136,7.13189,13727,0,,,,186,,,,
362944,"War of the Ring: The Card Game",2022,686,6.85122,7.6088,4775,0,,,,,,409,137,
65781,London,2010,687,6.8501,7.32031,6665,0,,,,,,413,,
328866,"My Father's Work",2022,688,6.8497,7.82862,3591,0,,,,,,,103,
475,"Taj Mahal",2000,689,6.84898,7.25277,8179,0,,,,,,433,,
22827,"StarCraft: The Board Game",2007,690,6.84793,7.36068,7757,0,,,,,,455,165,
265402,"In the Hall of the Mountain King",2019,691,6.84721,7.53726,5046,0,,,,,,405,,
15363,"Nexus Ops",2005,692,6.84661,7.21358,9331,0,,,,,,,174,157
213460,"Unlock!: Escape Adventures",2017,693,6.84637,7.32522,7017,0,,,,,,,147,
256999,"Project: ELITE",2020,694,6.84624,7.93229,3089,0,,,,,,,87,
34119,"Tales of the Arabian Nights",2009,695,6.84517,7.15532,13009,0,,,,,,,194,
304051,"Creature Comforts",2022,696,6.84502,7.41766,6468,0,,,,161,,,,
105551,Archipelago,2012,697,6.84468,7.26286,8534,0,,,,,,453,,
95527,Madeira,2013,698,6.84364,7.52589,4684,0,,,,,,389,,
151022,"Baseball Highlights: 2045",2015,699,6.84183,7.51503,4856,0,,,,,,417,140,
346501,"Mille Fiori",2021,700,6.84102,7.41822,5582,0,,,,149,,424,,
281655,"High Frontier 4 All",2020,701,6.83946,8.35549,2369,0,,,,,,352,75,
699,HeroQuest,1989,702,6.83922,7.22872,15020,0,,,,,,,218,
27746,Colosseum,2007,703,6.83847,7.20066,9257,0,,,,176,,459,,
216734,"Dice Throne: Season One",2018,704,6.83776,7.48626,6565,0,,,,179,,,,
232043,Queendomino,2017,705,6.83749,7.13675,11771,0,,,,187,,,,
133038,"Pathfinder Adventure Card Game: Rise of the Runelords – Base Set",2013,706,6.83487,7.15772,12917,0,,,,,,,190,
36553,"Time's Up! Title Recall!",2008,707,6.83438,7.665,3763,0,,,,,14,,,
371330,Luthier,2025,708,6.83396,8.2093,2420,0,,,,,,359,,
237179,"Weather Machine",2022,709,6.83395,7.68491,4098,0,,,,,,398,,
347703,"First Rat",2022,710,6.83292,7.5187,4681,0,,,,148,,414,,
193949,"Star Trek: Ascendancy",2016,711,6.83281,7.79431,3944,0,,,,,,,125,79
42215,Tobago,2009,712,6.83267,7.09464,12765,0,,,,191,,,,
131357,Coup,2012,713,6.8318,6.97473,51842,0,,,,,71,,,
130960,"Triumph & Tragedy: European Balance of Power 1936-1945",2015,714,6.82996,8.12812,2562,0,,,,,,,,10
46,Medici,1995,715,6.82888,7.18837,9017,0,,,,,,458,,
266121,"Unlock!: Heroic Adventures",2018,716,6.82789,7.5742,4228,0,,,,,,,120,
345868,Federation,2022,717,6.82747,7.82829,3254,0,,,,,,375,,
